,control
COL5A1,1.5496624814178974
COL5A2,1.3882295344433728
COL5A3,1.5295718727298704
COL6A1,4.87324284666208
COL6A2,5.259995012397162
COL6A3,3.100385647598441
COL7A1,0.29548792914249655
COL8A1,0.497215067737091
COL8A2,0.21488806912543346
COLEC12,1.581196707406029
COLGALT1,2.5671494906847543
COLGALT2,1.7166705684795809
COLQ,2.6720126704962954
COMMD1,4.487307863282609
COMMD10,2.238422385612001
COMMD2,2.136237772791724
COMMD3_BMI1,0.0
COMMD4,2.4022499854541475
COMMD5,2.537086455449275
COMMD7,4.115048635541904
COMMD8,1.8438724785020573
COMMD9,0.7565048384413864
COMP,0.0
COMT,4.253620016144137
COMTD1,2.4895591481938144
COPA,0.9172898511121417
COPB1,1.8854429179658851
COPB2,2.265629578864309
COPE,2.4581644950478005
COPG1,3.1874489843166964
COPG2,1.9956638324858456
COPRS,4.619149964557067
COPS2,1.4608561420798998
COPS3,0.22490896441050778
COPS4,3.9415412458211767
COPS5,4.945202309033578
COPS6,4.758289420062397
COPS7A,4.957402583133431
COPS7B,2.573969486836889
COPS8,4.869911851661053
COPZ1,4.95142577563985
COPZ2,3.8937880033268186
COQ10A,6.52753592832542
COQ10B,2.0882164300725297
COQ2,3.614878656010122
COQ3,3.2533115760360496
COQ4,3.0257671088333433
COQ5,4.015059993184817
COQ6,2.0512632180360306
COQ7,3.5090914085501597
CORO1A,0.0
CORO1B,1.5183658281264405
CORO1C,1.9540527131904537
CORO6,7.303464220532231
CORO7,0.31770570912187956
COTL1,2.4720013631021542
COX10,4.166175892483778
COX14,6.154522529082655
COX15,2.2875880736205536
COX16,0.0
COX17,0.0
COX4I1,8.784366588422776
COX4I2,1.5614208958401654
COX5A,6.212057035775126
COX5B,7.945640815813544
COX6A1,3.5046091885284167
COX6A2,10.97526036727297
COX6B1,0.0
COX6C,6.772737777417504
COX7A1,6.512848950632096
COX7A2,5.176608992107961
COX7B,8.183609818095363
COX7C,8.3838724756336
COX8A,8.8980248812948
CP,0.0398764407607286
CPA3,0.6355198586642782
CPA4,0.0
CPD,1.6745041377756298
CPE,3.8983142069466266
CPEB2,1.324661360818961
CPEB3,0.5434948442604728
CPEB4,2.775671004188398
CPED1,2.634951306403972
CPLX1,1.2454071149635042
CPM,0.5342327375347597
CPNE1,2.8217471736993964
CPNE2,1.5319909242669407
CPNE5,0.0
CPNE8,0.7536185559344575
CPOX,2.1416734260324493
CPPED1,1.2914075693357376
CPQ,2.2867388998167777
CPSF1,1.9807605888864626
CPSF3,0.0
CPSF3L,4.262720493673502
CPSF4,2.8921854165580645
CPSF6,1.8487535322714348
CPSF7,4.039848819219276
CPT1A,1.4504404493933942
CPT1B,3.9269218115618827
CPT2,3.5237556348949255
CPTP,4.789140663101066
CPVL,1.1831760186356273
CPXM1,0.0
CPXM2,1.0740073539086228
CPZ,0.0
CRABP2,0.9982321847187717
CRACR2B,1.1224943310664308
CRADD,3.774379921403288
CRAT,5.373592253049415
CRBN,3.655440678424206
CRCP,2.229654043546543
CREB3,2.664383185322545
CREB3L1,0.800404946013372
CREB3L2,1.674429868694761
CREB5,0.8301599878828991
CREBBP,2.0857791655906217
CREBL2,2.4583404506344237
CREBZF,2.6569086585699897
CREG1,4.920444420543745
CRELD1,2.6735277680920886
CRELD2,1.7037694693327534
CREM,2.7837977180186204
CRHR1_IT1,1.9417877908664016
CRIM1,3.7162074212121907
CRIP1,0.0
CRIP2,3.528097404376984
CRIPAK,2.1851522451445877
CRISPLD2,2.134312462666942
CRK,2.8581016928165486
CRLF1,1.7079755651975883
CRLF3,1.2097321847638467
CRLS1,3.0849977016611114
CRMP1,0.5160164689581213
CRNDE,1.963848382656649
CRNKL1,2.1573421786588085
CRTAP,3.6897052602384424
CRTC1,1.241021506062642
CRTC2,2.876932045335476
CRTC3,2.2371261719433573
CRY1,1.6540248038630594
CRY2,3.861620780174672
CRYAB,10.454368857226102
CRYBB2,0.0
CRYBB2P1,0.9336909520205887
CRYGS,1.0039811360445325
CRYL1,2.7950132791303406
CRYM,0.0
CRYZ,2.416275096256884
CRYZL1,1.958744213700808
CS,7.303715263802073
CSAD,2.1385605663024965
CSDC2,0.2991384158798592
CSDE1,8.058630979532289
CSE1L,3.0668646308818
CSF1,1.7564662166693599
CSF1R,0.7743425054524984
CSF2RA,0.2170553729728375
CSF2RB,0.44052794289533415
CSF3,1.3955957090558715
CSF3R,0.17515039592883264
CSGALNACT1,1.1696936792126125
CSGALNACT2,2.754922632344517
CSK,1.582982967647856
CSNK1A1,3.586418630294438
CSNK1D,2.662803133344706
CSNK1G2,3.2372407116757764
CSNK2A1,4.242640900084942
CSNK2A2,2.9627873940261953
CSNK2A3,3.3090353374399317
CSNK2B,4.845666844198058
CSPG4,1.2312446066923286
CSPP1,1.071917435424587
CSRNP1,1.9439098967540258
CSRNP2,2.2317158213601243
CSRP1,3.461418936425699
CSRP2,1.1243964156721362
CSRP3,8.554092895057202
CST3,5.471325827785719
CST7,0.36579100496277916
CSTA,0.0
CSTB,4.953169779204976
CSTF1,2.6047586245747762
CSTF3,1.2503268978579087
CTAGE5,1.7783806783107279
CTBP1,5.1474216864478
CTBP1_AS,1.997872517019882
CTBP1_AS2,2.2959506707141046
CTBP2,1.873699091686098
CTBS,1.0665342372118758
CTCF,2.4744586365606875
CTC_338M12.4,1.4092873637163725
CTDNEP1,6.4399169354370285
CTDP1,1.283275378076361
CTDSP1,4.210652431034229
CTDSPL,2.4005979706952747
CTD_2201I18.1,0.0
CTF1,3.173812895093975
CTGF,2.9760344117543873
CTGLF12P,0.0
CTHRC1,0.9717404685416591
CTIF,2.152878778993073
CTLA4,0.0
CTNNA1,4.050499353719513
CTNNA3,0.6935278854247399
CTNNAL1,1.3821083900098765
CTNNB1,3.6667405698819873
CTNNBIP1,2.4721818966459392
CTNNBL1,0.0
CTNND1,2.6643432846840556
CTNS,1.4102647684473977
CTPS1,1.2693338037203636
CTRL,0.5026054574137689
CTSA,2.678003855924799
CTSB,1.8798341747723248
CTSC,2.8944759803401983
CTSD,6.010968421487496
CTSF,4.040657696210468
CTSG,0.44145023609269324
CTSH,2.5246054016205894
CTSK,1.9490354460871475
CTSL,3.173792242062828
CTSO,1.9869252957552288
CTSS,1.1250593941403944
CTSW,0.0
CTSZ,3.839764838237617
CTTN,2.7404227758115596
CTU1,0.6855160278429746
CTU2,1.0128093228226667
CTXN1,0.0
CTXN3,1.9595825312382802
CUEDC1,1.4178710924794782
CUEDC2,4.221944621630293
CUL2,1.3760696191340527
CUL3,2.5298375010062992
CUL4A,5.153457476010908
CUL4B,1.6674046385708672
CUL5,4.074241381994935
CUL7,1.4465318694343259
CUTA,4.599741165978674
CUTC,6.983317147114768
CUX1,3.3134696689678176
CWC15,3.885926139945153
CWC22,1.903735033211031
CWC25,2.1059852625581286
CX3CL1,1.4069975022516759
CX3CR1,1.6575507062691393
CXCL1,0.0
CXCL10,0.22227170754182346
CXCL11,0.11967164498426194
CXCL12,5.460367365859561
CXCL13,0.0
CXCL14,5.054492007151967
CXCL16,0.7530714331150075
CXCL2,1.082308906578877
CXCL8,0.0
CXCL9,0.6164731768949849
CXCR1,0.035278472788797824
CXCR2,0.13030555622873513
CXCR2P1,0.0
CXCR3,0.23044280844231854
CXCR4,1.1705073373938548
CXCR5,0.2711260617576068
CXCR6,0.26274143266442146
CXorf21,0.0
CXorf36,2.57402187133067
CXorf40A,2.0820939250611894
CXorf40B,2.730059156673767
CXXC1,2.296574875995731
CXXC5,5.153535592255125
CYB561,1.3042697945273432
CYB561A3,2.5708595377084955
CYB561D2,1.3755954282965523
CYB5A,3.1003564416408422
CYB5D2,2.396614636972513
CYB5R1,6.943399198063833
CYB5R3,0.10771936612957683
CYBA,1.9322331299626723
CYBB,1.0157111537512211
CYBRD1,2.918110415860273
CYC1,6.788635447468258
CYCS,4.9498076816208005
CYFIP1,1.7532179333194922
CYGB,3.0783147372893884
CYHR1,4.324307123722839
CYLD,2.02467232624075
CYP1B1,0.9439077737479047
CYP20A1,0.6373774650794692
CYP21A1P,0.0
CYP21A2,0.0
CYP26B1,0.7804184545955909
CYP27A1,3.290537457767036
CYP2J2,2.7581271538426555
CYP2R1,1.4671682096459056
CYP4B1,1.4900470911508228
CYP4F12,0.4170843045649505
CYP4V2,1.3641156783900317
CYP4X1,1.556362351740661
CYP51A1,1.298865203538973
CYR61,3.2582517875023207
CYS1,0.5569220636066496
CYSLTR1,0.22269315975784526
CYSTM1,7.086534144104682
CYTH1,2.7086229555923955
CYTH2,0.8693747754967298
CYTH3,2.954636387059014
CYTH4,0.6977096469290329
CYTIP,0.1679662596417431
CYTL1,0.0
CYYR1,2.577611291243321
D2HGDH,2.076398117427143
DAAM2,2.0958471295803687
DAB2,1.7195658388962793
DACT1,1.2132090249569294
DACT2,0.20386829770978085
DACT3,0.38669653182024655
DAD1,5.829056630376593
DAG1,4.028417989115798
DAGLB,2.198299772116425
DALRD3,0.5993129030741572
DANCR,5.2657497473649855
DAP,2.1551492004484514
DAP3,3.2561022652544165
DAPK1,0.6987818245395587
DAPK2,3.105457550990934
DAPK3,4.3726966554486175
DAPP1,0.39790218932562227
DARS,0.19108845435162997
DAXX,3.327614268475115
DAZAP1,2.767017885708983
DAZAP2,4.838291716782033
DBH_AS1,0.20558004485832448
DBI,5.934352387390014
DBN1,2.390070765843422
DBNDD1,0.30571502038242626
DBNDD2,6.368517438388107
DBNL,2.2524781664548907
DBP,3.367269458580508
DCAF11,3.2606132686522367
DCAF12,2.757504742427745
DCAF13,0.8891152566612741
DCAF15,2.381491393069415
DCAF5,2.5801726879522295
DCAF6,7.0226746786463705
DCAF8,4.5758854630931936
DCAKD,2.0533700740171756
DCHS1,0.9378955557769655
DCK,2.529832087969441
DCLK1,0.7511349845502571
DCN,6.03453549398847
DCP1A,1.6708502505493303
DCP1B,1.93238779200701
DCP2,1.2127020108151343
DCPS,1.6346142300478088
DCTD,3.397155607075061
DCTN2,2.3269192878714575
DCTN3,5.054294911087921
DCTN4,3.81345459310476
DCTN5,1.657569760128903
DCUN1D1,1.9719495269259553
DCUN1D2,5.09096144106185
DCUN1D4,2.00591185294456
DCXR,4.697619148681136
DDAH1,3.2954736852873383
DDAH2,1.5168431026970133
DDB1,3.980781531871541
DDB2,1.3917769538719336
DDHD2,2.213704437678259
DDIT3,3.662557328693215
DDIT4,4.281742380190202
DDIT4L,6.354339043048171
DDN,4.493993232231123
DDO,2.214301422685895
DDOST,0.0
DDR1,2.431923836039722
DDRGK1,2.13070515072588
DDTL,3.8732392228467063
DDX1,3.0305581259637195
DDX11,0.9943198077478429
DDX11L2,0.5856180641015312
DDX12P,0.04868875979868754
DDX17,5.90362015927821
DDX19B,2.266643703249054
DDX21,2.020665418148238
DDX26B,0.5262691148130386
DDX28,2.3392710114773942
DDX39A,0.407547823509951
DDX3X,2.8206166591490485
DDX3Y,0.05541480694972786
DDX41,2.157183115228604
DDX42,3.9302357730785653
DDX46,1.8266896486741184
DDX47,2.7218274792675228
DDX49,1.9005828466083672
DDX5,5.44340704924787
DDX50,2.002343496909575
DDX55,1.6287043057583483
DDX56,1.3094220543544501
DDX58,1.2179730981897432
DDX59,3.480601698580773
DDX6,0.6412551208500099
DDX60,0.31179601821042985
DDX60L,0.5808299975786803
DEAF1,1.8097303815569865
DECR1,3.5626591378223313
DECR2,3.7735702268317306
DEDD,1.014990804522104
DEF6,0.20292472821564084
DEF8,2.9355017840448654
DEFA1,0.0
DEFB1,0.0
DEFB124,0.0
DEGS1,3.652032343893679
DEK,4.750666858543288
DENND1C,0.08297814714490759
DENND2A,0.6718868158266167
DENND2C,1.7474576437164593
DENND2D,0.07915370442872104
DENND3,0.8712718769647139
DENND5A,2.1166336222468685
DEPDC7,0.7984640462799257
DEPTOR,4.455207352969113
DERA,2.540797657244302
DERL1,3.757923051163089
DERL2,1.7513258498040418
DERL3,0.16076210189685636
DES,12.036931850345615
DESI2,2.7174071837454465
DET1,2.529772850592624
DFNA5,1.055960549478203
DGAT1,2.7916471343013756
DGAT2,0.8161432660937921
DGCR2,2.4159317205992954
DGCR6,5.2348114348758035
DGCR6L,4.8937431623024015
DGCR8,1.86353489351834
DGKA,0.045308851635914665
DGKD,0.9617716733273627
DGKQ,0.6221761459620141
DGKZ,2.935193587147885
DGUOK,2.6022452168835093
DGUOK_AS1,0.0
DHCR24,4.074748186175677
DHCR7,1.8387471673241937
DHDDS,1.5949804239206364
DHFR,1.8322568600525435
DHFRL1,0.5452626586277343
DHPS,4.242611390670348
DHRS1,1.2741876557112164
DHRS11,2.2603412397972344
DHRS2,0.0
DHRS3,4.316270963339316
DHRS4,3.21939895217657
DHRS4L2,2.911388116198335
DHRS7,5.523216492179114
DHRS7B,3.533324329411431
DHRS7C,6.504620342032838
DHRS9,0.0
DHX15,2.5756855297810666
DHX16,1.70965458388278
DHX32,2.3716191423401485
DHX33,1.3690432251168263
DHX34,0.8804032256519707
DHX36,1.421849740615079
DHX37,0.8012664586816741
DHX40,2.445700010527402
DHX58,0.5512740718900161
DHX8,1.2431248335230496
DHX9,2.339936292927294
DIABLO,1.4866752202676834
DIAPH1,3.2208384424273353
DICER1,1.95834329028546
DICER1_AS1,3.4683787345486046
DIMT1,2.056898848878465
DIO2,0.7466701619497862
DIO3,0.7319556244050518
DIP2A,1.5751444251105886
DIRAS1,0.6266805502445607
DIRAS3,0.7810687350973651
DIRC2,2.8054613850748624
DIS3L,2.942404428435238
DIXDC1,1.9107727098459817
DKFZP779M0652,1.264134589759416
DKK2,1.2496581318000528
DKK3,1.7320113569244544
DLAT,4.165078783086574
DLD,4.573961934955824
DLG1,2.050364852069036
DLG5,1.7044821393456222
DLGAP1_AS1,0.7443294950831838
DLGAP1_AS2,0.0
DLGAP4,4.848272521534717
DLK1,3.5789878009278353
DLL1,0.8304524568484135
DLL4,1.3024235745219594
DLST,4.846273309354682
DLSTP1,2.2776232309610815
DMAP1,2.4670679693630797
DMBT1,0.0
DMD,3.5958757811137954
DMPK,5.338570733419069
DMRT2,1.41599220431061
DMRT3,0.5330247389272185
DMTF1,2.1793248963379614
DMTN,2.0329397211407723
DMWD,2.0161500693509855
DNAAF3,0.0
DNAAF5,3.1184876703353663
DNAJA1,3.6770396562613374
DNAJA3,4.528693587582483
DNAJA4,4.916979407256676
DNAJB11,1.5901662519966866
DNAJB14,1.1197178614781913
DNAJB2,3.5217111772323015
DNAJB4,5.117767984592632
DNAJB5,5.204739238933582
DNAJB5_AS1,0.0
DNAJB9,3.713231280702013
DNAJC1,1.5470513898627396
DNAJC10,1.4337659225523685
DNAJC11,3.74800323916263
DNAJC12,1.7206444763905289
DNAJC14,2.1810535937391586
DNAJC17,0.0
DNAJC19,4.462586102774324
DNAJC2,0.37920796234779297
DNAJC21,2.5989909666573805
DNAJC24,3.0902822153718943
DNAJC25_GNG10,0.0
DNAJC28,1.2593935722531229
DNAJC4,3.2549498726126824
DNAJC7,0.05985404596932312
DNAJC9,2.319489232021231
DNAL4,1.4504589451641832
DNASE1L1,3.3316893655409827
DNASE2,2.6849178322658087
DND1,1.3774063854381553
DNLZ,2.256779907888001
DNM1,1.0896008042402174
DNM1L,0.8873889049824056
DNM2,4.2070724764531695
DNM3OS,0.5620981970871826
DNMT1,0.5517066182927093
DNPEP,2.5428275014485204
DNPH1,4.05454397189133
DNTTIP1,3.6139513760498128
DNTTIP2,3.6431984546134277
DOCK2,0.1819569203153426
DOCK8,0.27481499419250627
DOCK9,1.1142794835036631
DOHH,2.77715594942968
DOK1,0.658917270399114
DOK2,0.5964241223323675
DOK3,0.9693284241163973
DOK4,0.7785997367644958
DOK5,3.59509054705379
DOK7,2.360400604435294
DONSON,1.3018043260882584
DOT1L,1.6588194544019017
DPAGT1,1.905668747482813
DPCD,2.1192374759621906
DPEP2,0.1667255427605956
DPF3,3.1780398189943293
DPH1,0.7833908359547077
DPH2,2.956240322402239
DPH3,0.5617921348201754
DPH5,2.0461218644705497
DPH7,2.3183010721965727
DPM1,3.551117568720988
DPM2,2.1130850912023975
DPM3,5.006442736409729
DPP3,1.2025603207694882
DPP4,0.5473199019619579
DPP7,1.7466166246496662
DPP9,3.2536081928285165
DPP9_AS1,1.510529948207093
DPT,4.420859270182373
DPY19L1,0.7896053765429368
DPY30,3.7784992033135527
DPYD,0.972425919278948
DPYSL2,2.590267007497059
DPYSL3,4.283906500497052
DPYSL4,0.43576546321753495
DR1,4.1349043153964775
DRAM1,0.9772664806406379
DRAM2,3.1508718037118366
DRAP1,3.549630192616955
DRD4,0.7669310147700634
DRG1,3.9800397371512917
DRG2,2.199858693182395
DSCR3,3.582732980441552
DSE,1.9503552125939596
DSEL,0.3410620040716348
DST,3.409078011821374
DSTN,4.843611428041832
DSTNP2,2.245565933668721
DSTYK,1.4848578243044732
DTD1,3.643813195660812
DTNA,4.4534697660942975
DTNBP1,2.4233125414752434
DTWD2,2.10390280123666
DTX1,0.45719062615300454
DTX3,2.460358669418807
DTX3L,1.7816039475489625
DTYMK,2.0151053613689784
DUPD1,5.498723347709673
DUS1L,3.7494214144326725
DUS3L,1.6462827456024103
DUSP1,4.90692879070494
DUSP10,3.460581653879351
DUSP11,2.1002934567168117
DUSP12,1.6989520416068986
DUSP13,6.585456387758434
DUSP14,2.5979280771250046
DUSP15,0.0
DUSP2,0.5213732238259026
DUSP22,3.4146282778497454
DUSP23,3.5388061577637124
DUSP26,7.3880494523545295
DUSP27,5.2493607655683014
DUSP28,3.1559498733515454
DUSP3,6.627460585730862
DUSP4,0.29676370060963
DUSP5,0.3756219808308049
DUSP6,1.9632326027140974
DUSP7,3.537969157700889
DUSP8,1.99094644312382
DUT,2.6284822761859266
DVL1,5.803841916201678
DVL2,1.8957624493780294
DXO,2.09358520628393
DYM,3.850207825204687
DYNC1H1,2.7048882504655705
DYNC1I1,0.606493532865672
DYNC1I2,1.7752846476010122
DYNC1LI2,2.9851395004378456
DYNC2LI1,1.1934218951399382
DYNLL1,4.64805330639699
DYNLL2,6.6690364025615265
DYNLRB1,5.525407499928086
DYNLT1,4.784595357827026
DYNLT3,2.3340398510340146
DYRK1A,2.3540384909984793
DYRK1B,5.717660327002347
DYRK2,2.534076327493967
DYRK4,1.281591701166907
DYSF,2.4644022187604238
E2F3,1.6208070192919313
E2F4,3.9865189336753817
E2F6,0.9119215475709141
E2F8,2.256673949158187
E4F1,2.163316497887794
EAPP,3.3861292541318053
EARS2,2.1573579295278638
EBAG9,3.3192152542650497
EBF1,1.1770272177243306
EBF2,1.3928254905719897
EBF3,2.060045043634682
EBI3,0.0
EBLN3,2.7157843131136086
EBNA1BP2,1.7099898085033245
EBP,2.1389468979166004
EBPL,2.294327020489985
ECD,1.5885573840488836
ECE1,0.7798202676418268
ECE2,0.6709087249240496
ECH1,7.344165976536829
ECHDC1,3.9567876457838174
ECHDC2,2.246618454582498
ECHDC3,3.450611435742252
ECHS1,5.848117781679491
ECI1,5.660156047476516
ECI2,4.182509788408863
ECM1,2.026218830014294
ECM2,1.7495821302358707
ECSCR,2.5901383490951635
ECSIT,4.681294966310249
EDA2R,0.497023185332068
EDC4,1.768948465331396
EDEM1,1.2567231492670121
EDEM2,1.0023404971040928
EDEM3,1.9766066895675147
EDF1,5.069491789939004
EDIL3,0.3875135935092413
EDN1,0.8695717177641297
EDN3,0.5403733697410037
EDNRA,1.3015361544867707
EDNRB,1.0124182543300242
EEA1,2.1773255582593642
EED,0.769163022717208
EEF1A1,3.6217868458688764
EEF1A2,10.246516361893878
EEF1D,5.861493954252735
EEF1E1,2.3555207250141943
EEF1E1_BLOC1S5,2.060354115333678
EEF2K,3.6551770978640454
EEF2KMT,1.6280935418662343
EEFSEC,2.755624075826716
EFCAB14,3.9059610582932605
EFCAB2,2.5676923628598405
EFCAB7,0.8886364926688667
EFEMP1,1.92648581922172
EFEMP2,2.879693583327159
EFHD1,3.7994238117822094
EFHD2,1.7452580728868181
EFNA1,2.1372208262933836
EFNA4,0.3265001554543575
EFNA5,0.2352108908221393
EFNB1,1.911811962790768
EFNB2,2.1985848666995524
EFR3A,3.575935659422612
EFR3B,1.6368909612550429
EFS,0.9949710545083951
EFTUD2,0.46741022389718856
EGF,3.0418806817765427
EGFL7,2.779226310101066
EGFLAM,3.064690340397607
EGLN1,5.2911309244361195
EGLN3,1.7685425831873127
EGR1,2.223194023789814
EGR2,0.17223677435138063
EGR3,0.1588383354528301
EGR4,0.0
EHBP1,1.3456747685481334
EHBP1L1,4.947014525329257
EHD1,2.774144719160586
EHD2,4.40555970373302
EHD3,0.6891576169725366
EHD4,1.3675623048691887
EHMT2,1.042830957936514
EI24,4.363944563410195
EID1,6.684617402076809
EID2,3.2199658026005853
EIF1AD,2.6631641692372234
EIF1AX,4.479060366827628
EIF1AY,0.0
EIF1B,5.654559510026457
EIF2AK1,1.9477193900704268
EIF2AK2,0.2962065096071959
EIF2AK3,0.7220225898559498
EIF2B3,0.9464342845128094
EIF2B4,2.4892360912735896
EIF2D,2.459764285758059
EIF3A,4.230217731309811
EIF3B,3.9254407606776756
EIF3C,5.708513987797284
EIF3D,3.0687146134977517
EIF3E,1.804753858189268
EIF3G,0.0
EIF3H,5.000492612257822
EIF3I,4.0349199486847045
EIF3IP1,1.7944473600996647
EIF3J,4.847258259163153
EIF3K,0.0
EIF3L,6.265296146442034
EIF4A2,7.609834253773524
EIF4A3,2.7415435663171714
EIF4B,5.856041561406061
EIF4E,1.6979985718434663
EIF4E2,3.5877705713721344
EIF4E3,2.831102540333014
EIF4EBP1,3.562591373374264
EIF4EBP3,0.0
EIF4ENIF1,2.0482861122161897
EIF4G3,2.5926449785738033
EIF4H,3.278915045785004
EIF5,4.824147728133853
EIF5A,5.740339561938681
EIF5B,4.550602880470382
EIF6,3.151096368624254
ELAC2,1.2307705949206298
ELF1,1.9901843002725532
ELF2,2.3505162116849023
ELF4,0.8078460758348083
ELK1,2.2331641193114264
ELK2AP,0.0
ELK3,2.0645895024611907
ELL,2.5303716413171524
ELL2,1.2858472382746484
ELL3,0.6584785029262871
ELMO1,0.8306180136131169
ELMO2,2.6984080765387413
ELMOD3,1.9613307010509513
ELMSAN1,1.7151698927144579
ELN,1.3824826534581691
ELOF1,3.7997254442983737
ELOVL1,2.5829933055982197
ELOVL3,0.0
ELOVL5,1.5585507573680286
ELP2,1.489688781504516
ELP4,1.2690646669122103
ELP5,2.9673118608544327
EMB,0.6217327799925689
EMBP1,0.0
EMC1,1.891465669942394
EMC10,1.9329128029256872
EMC2,3.5593935566020027
EMC3,4.391663340531373
EMC4,5.801545576608667
EMC6,0.0
EMC8,2.970167280945189
EMC9,4.232575232606301
EMCN,2.2531798444641504
EMG1,1.9594537837221955
EMID1,0.10594137213938204
EMILIN1,1.2301744774946481
EMILIN2,0.6722558768405513
EML1,2.7079124860950996
EML2,0.4347883719707076
EML3,0.9581156676586946
EML4,0.9325358449421985
EMP1,3.4288483019843765
EMP2,2.905492119201301
EMP3,1.8064686614087595
EMX2,1.3179069526607363
EN1,2.920572817817636
EN2,0.26693542982777174
ENAH,1.8637288155140017
ENC1,1.1945613747813901
ENDOD1,4.6718556262678685
ENDOG,3.491719462526575
ENG,4.361290393264557
ENGASE,2.8562134873695113
ENKD1,1.1939739738643378
ENO1,4.523768361377657
ENO2,1.037974220828195
ENO3,10.46347724657166
ENOPH1,2.639592088118828
ENOSF1,1.4951348555407953
ENOX2,1.1310328873053916
ENPEP,1.00205508415146
ENPP2,0.8907193858204985
ENPP4,3.02999728034293
ENPP5,1.9428566059599923
ENSA,2.8632531420098513
ENTHD2,1.5314220545170565
ENTPD4,1.9207540684017443
ENTPD6,3.0920593889229266
ENY2,3.349177043175051
EOGT,1.4264549356434906
EOMES,0.06714854735901644
EPAS1,4.448463484774207
EPB41,1.6930250534012938
EPB41L2,1.8501430581958607
EPB41L3,1.2158046130922882
EPB41L4A_AS1,2.7218068552388983
EPB41L4B,0.5590343527816017
EPC1,2.9681299896453415
EPDR1,5.626370581761913
EPHA2,0.9349540196699619
EPHA3,0.3643059376720671
EPHB3,0.10015934258328275
EPHB4,1.2952905408373607
EPHX1,4.083177213564198
EPM2A,5.000645311052725
EPN1,5.03832342268289
EPN2,2.1597578081714586
EPS15,1.951630104353153
EPS15L1,3.0202347326048704
EPS8,2.0388819073777835
EPS8L2,0.018627847543574397
EPSTI1,0.4546568783062941
ERAL1,3.8802479388479387
ERAP1,1.9130320186656686
ERAP2,1.0941846301714775
ERBB2,2.0002768684827887
ERBB2IP,2.819930174101791
ERBB3,0.3617058055144883
ERCC1,2.454562605312126
ERCC3,2.7262496263022378
ERCC5,0.7042465385659686
ERF,1.266846772655256
ERG,1.5915085009716687
ERGIC2,2.491196277575475
ERGIC3,2.3378494838481956
ERH,4.673705202787776
ERI3,3.800235282006407
ERICH1,1.4731365741391733
ERLEC1,2.7125549745073068
ERLIN1,1.721336577764213
ERMAP,1.1921624097240375
ERMARD,1.3296886043128704
ERO1A,1.8752991738049172
ERP29,3.117807022751526
ERP44,1.4565030447709597
ERRFI1,2.3395799374572204
ESAM,3.4780101479723236
ESD,3.493383114406673
ESF1,1.7675383193472043
ESRRA,4.036599469359695
ESRRB,1.5182652620332209
ESRRG,1.359409960473628
ESYT1,2.9163161596550187
ESYT2,3.6444499501639847
ETAA1,1.719024333738734
ETF1,2.6669187290495207
ETFA,6.3246710038353235
ETFB,5.450994789856297
ETFDH,4.5320139535034825
ETHE1,0.0
ETS1,1.4768586641699135
ETS2,2.4499753585566633
ETV5,1.0441034990722873
ETV6,1.2707970422197863
ETV7,0.0
EVA1A,0.20953467313292326
EVA1B,1.278294086173885
EVA1C,1.0263741535702904
EVI2A,0.25943882874491303
EVI2B,0.934229859366663
EVI5L,1.9826722005915385
EVL,3.4425541453564477
EWSR1,4.31021521373326
EXD3,1.8757734976813718
EXO5,1.1667235389074198
EXOC1,1.2714754998159141
EXOC2,1.4530444503004811
EXOC3L4,0.0
EXOC3_AS1,1.840729985530705
EXOC4,4.308998590857426
EXOC6,2.2472320375937493
EXOC7,2.5963787294148055
EXOG,1.6020287787361953
EXOSC1,2.3731676906985113
EXOSC10,0.0
EXOSC3,1.3493832698460666
EXOSC4,2.4994294076497763
EXOSC5,2.8153037116624344
EXOSC6,2.5567559049195645
EXOSC7,3.6491246190018414
EXOSC8,2.676360385193829
EXOSC9,0.0
EXT1,1.3709040908586219
EXT2,1.9841464085089748
EXTL1,2.7446871466637353
EYA1,0.8223351988483507
EYA4,2.9028116366144765
EZR,2.5557833003950847
F10,1.3585095617087246
F11R,1.1246078380996933
F13A1,1.5844953835352902
F2R,1.208245900698194
F3,1.4566051457902316
F8,1.2311570964813257
F8A1,0.0
F8A3,3.282842858784153
FAAH,1.5782144144669434
FAAP100,1.8970563327693881
FAAP20,1.9308015178585016
FAAP24,0.0
FABP3,7.626172152829492
FABP4,4.27367335662028
FABP5,0.0
FABP5P3,0.7576883581993743
FABP7,2.203323494130486
FADD,2.489420494376365
FADS1,0.6804515656585622
FADS2,1.2523851394338217
FADS3,2.3483505018535
FAF1,3.328938254151561
FAF2,2.214684854814103
FAH,1.382761807585402
FAHD2A,2.7813639740833533
FAHD2B,2.6204918282029057
FAHD2CP,1.708883257101276
FAIM,1.1770146027688912
FAM101B,2.461850523940422
FAM102A,0.9668054036804347
FAM102B,0.641918517535808
FAM103A1,2.4347560039894147
FAM104A,3.153577677944656
FAM107A,1.659911190506906
FAM107B,1.1476842611421865
FAM109A,1.424541940032147
FAM109B,0.8087857820100313
FAM110A,1.5243434299123138
FAM110B,2.359891650192892
FAM110D,1.0468189128310703
FAM111A,1.4588293174586031
FAM114A1,2.655603556061215
FAM117A,1.3417230207757456
FAM118A,2.9330021915724536
FAM120A,3.9480370794886834
FAM120AOS,2.9959342761955963
