,control
COTL1,4.097040347411229
COX10,3.837046575507017
COX14,6.142857431243613
COX15,2.287177047305228
COX16,0.0
COX17,0.0
COX4I1,8.466590195776302
COX4I2,1.7228961457774752
COX5A,6.061730626709237
COX5B,7.663853294605353
COX6A1,4.269016085437899
COX6A2,10.602182673814358
COX6B1,6.600189694084305
COX6C,5.996497373859571
COX7A1,4.706353395728877
COX7A2,1.3969836507870212
COX7B,7.810712536431174
COX7C,8.161618758906563
COX8A,8.850621896993088
CP,0.48882860422931945
CPA3,0.8622426838706784
CPA4,0.5203960974773632
CPD,1.5038285359470565
CPE,4.408620636891126
CPEB2,1.3639829079098518
CPEB3,0.5621080717605453
CPEB4,2.857846868002179
CPED1,2.302597472267565
CPLX1,2.0262660748600836
CPM,1.1826465373001902
CPNE1,3.316418032527503
CPNE2,2.0012207247532237
CPNE5,0.25031282109527
CPNE8,1.2461769942961758
CPOX,2.044928080006606
CPPED1,1.8906739260051897
CPQ,3.001022508347599
CPSF1,2.339633119239704
CPSF3,0.0
CPSF3L,4.3434498943673185
CPSF4,3.0454282921032285
CPSF6,1.5370385708894017
CPSF7,4.098181020372141
CPT1A,1.873232066903655
CPT1B,3.7061549940662317
CPT2,3.351794806052736
CPTP,4.386808325895671
CPVL,1.5805396385517336
CPXM1,0.760894543744945
CPXM2,1.9097373962775748
CPZ,0.09925345479902262
CRABP2,2.218958123390633
CRACR2B,1.5196309695034707
CRADD,3.5796084751578907
CRAT,5.213452855149124
CRBN,3.4557299020812517
CRCP,2.162853239494052
CREB3,3.242641068735866
CREB3L1,1.3565207777612929
CREB3L2,2.060463525597242
CREB5,1.1834287102199497
CREBBP,2.085514057063156
CREBL2,2.5812203501017272
CREBZF,2.6185203530680745
CREG1,5.3005817258460475
CRELD1,3.14671598475701
CRELD2,2.3005033157991988
CREM,2.7889627399212324
CRHR1_IT1,1.770407907864655
CRIM1,3.7704700715326487
CRIP1,4.347914209260404
CRIP2,1.7581940006893269
CRIPAK,2.517786656957401
CRISPLD2,2.663707809414752
CRK,3.1418176108764064
CRLF1,2.203346201751242
CRLF3,1.3896703296776565
CRLS1,3.2693053471523976
CRMP1,1.0858923345351918
CRNDE,2.284973045739124
CRNKL1,2.127015792971237
CRTAP,4.077076925602615
CRTC1,1.422447235755641
CRTC2,3.093596513501553
CRTC3,2.2410933269702853
CRY1,1.5260352485800506
CRY2,3.962470269427889
CRYAB,11.019899821149489
CRYBB2,0.36165271463705423
CRYBB2P1,1.3252678163380585
CRYGS,1.24310846553721
CRYL1,3.091007174265512
CRYM,0.0
CRYZ,2.555857865029602
CRYZL1,2.041644259224445
CS,6.943021623206285
CSAD,2.1502977581611313
CSDC2,1.2435575846009288
CSDE1,7.874755237037546
CSE1L,3.021819751168864
CSF1,2.8494220660033522
CSF1R,1.0754607513320003
CSF2RA,0.7282270355129693
CSF2RB,0.9854953298588557
CSF3,1.0797726754296828
CSF3R,0.7086604771654512
CSGALNACT1,1.3391801519252424
CSGALNACT2,2.9620549610337266
CSK,2.1794928970408924
CSNK1A1,3.8591984144261002
CSNK1D,3.318429070689099
CSNK1G2,3.5619539174338173
CSNK2A1,4.204094692571499
CSNK2A2,3.371917191919873
CSNK2A3,3.1413348530709304
CSNK2B,5.341111293016682
CSPG4,3.2153762046129333
CSPP1,1.1126667752529529
CSRNP1,2.573612532103301
CSRNP2,2.008059782854561
CSRP1,4.213505075165217
CSRP2,1.5109659689419856
CSRP3,9.116981148585802
CST3,6.500086677499208
CST7,0.7637166541517781
CSTA,0.727215593927774
CSTB,5.710567456781534
CSTF1,2.788855024220312
CSTF3,1.7245891577893266
CTAGE5,1.841302925001735
CTBP1,5.349188893380069
CTBP1_AS,2.1580645570126977
CTBP1_AS2,2.6536858137546107
CTBP2,2.1203499495243254
CTBS,1.2314152041455777
CTCF,2.2691848908368146
CTC_338M12.4,1.6385488633588245
CTDNEP1,6.157164482278889
CTDP1,1.7234436655130498
CTDSP1,4.550128394566338
CTDSPL,2.7417446043265628
CTD_2201I18.1,0.590026119849823
CTF1,2.8866681723138856
CTGF,5.3624962245325785
CTGLF12P,0.0
CTHRC1,2.2568068759639264
CTIF,2.235701023705359
CTLA4,0.11949031321952153
CTNNA1,4.499359784354224
CTNNA3,0.8384241945782619
CTNNAL1,1.6947362503296
CTNNB1,3.9283467280105784
CTNNBIP1,2.381296940972992
CTNNBL1,0.0
CTNND1,2.7730101465171586
CTNS,1.867920969837273
CTPS1,1.4360909290572403
CTRL,0.687117140519609
CTSA,3.4479301082810117
CTSB,3.395999150262575
CTSC,3.8270335580199863
CTSD,6.836238593960191
CTSF,4.245083894433138
CTSG,1.011789729724824
CTSH,3.057499487607691
CTSK,3.4248038737180373
CTSL,3.7313704104210688
CTSO,2.5202645806884667
CTSS,1.6686406341303768
CTSW,0.0
CTSZ,5.3483841322349415
CTTN,2.0263145948760797
CTU1,1.1993205591593508
CTU2,1.6268549467571705
CTXN1,0.35685483855323646
CTXN3,1.0338571103356833
CUEDC1,1.5945289631602224
CUEDC2,4.5172851431461485
CUL2,1.3439563685274394
CUL3,1.8820372837160875
CUL4A,5.041088005116917
CUL4B,1.7734950913513283
CUL5,3.498050152981846
CUL7,1.8554404121571466
CUTA,5.006034957200043
CUTC,6.814753483621927
CUX1,3.636909477566966
CWC15,3.858216284475821
CWC22,2.029470908319123
CWC25,2.3703707636994578
CX3CL1,2.0678847662537225
CX3CR1,1.904348059073867
CXCL1,0.536852628069168
CXCL10,2.011150309635834
CXCL11,1.1975905361703756
CXCL12,5.858833773792694
CXCL13,0.24562587066754646
CXCL14,5.708199212437099
CXCL16,2.0749051020612916
CXCL2,1.8715385217197336
CXCL8,0.17918871683041232
CXCL9,1.6128988027812081
CXCR1,0.18030447356667248
CXCR2,0.28051571992611857
CXCR2P1,0.3099852205218651
CXCR3,0.48298144877237875
CXCR4,2.606783317669225
CXCR5,0.3659086173618137
CXCR6,0.501255691476901
CXorf21,0.3906687860131311
CXorf36,2.9323118064925238
CXorf40A,2.363924054324182
CXorf40B,3.184571660825292
CXXC1,2.671441711048567
CXXC5,5.074216448826475
CYB561,1.8628595929583733
CYB561A3,2.733554351534849
CYB561D2,2.113189398591853
CYB5A,3.250396053549604
CYB5D2,2.7658750125339835
CYB5R1,7.231739459216499
CYB5R3,0.2084685656851326
CYBA,2.9688217781193624
CYBB,2.3532298376354484
CYBRD1,3.450836457117006
CYC1,6.486380123904683
CYCS,4.480615669870529
CYFIP1,2.529566360214893
CYGB,3.15024218374748
CYHR1,4.459901467241244
CYLD,2.4942374067125597
CYP1B1,2.157431827004188
CYP20A1,0.862955180342982
CYP21A1P,0.0
CYP21A2,0.0
CYP26B1,1.189959256830089
CYP27A1,3.5614634945252392
CYP2J2,3.431256824376644
CYP2R1,1.893762537070329
CYP4B1,0.7275380080281508
CYP4F12,0.4538515136026477
CYP4V2,1.6796174656836194
CYP4X1,1.4913251657220523
CYP51A1,1.5952635096075756
CYR61,5.3424014936563
CYS1,0.6882869059075643
CYSLTR1,0.860534592471138
CYSTM1,7.507554038848598
CYTH1,2.9481397467855976
CYTH2,1.24907756626553
CYTH3,3.0156112121221645
CYTH4,1.8941216101911917
CYTIP,0.773444451993772
CYTL1,0.19930359589642382
CYYR1,2.659051372399782
D2HGDH,1.947281636211592
DAAM2,2.346286075212609
DAB2,3.1751259885482677
DACT1,1.5568487354697462
DACT2,0.2022434278440861
DACT3,0.831799430821529
DAD1,5.99736359208521
DAG1,4.552733212454009
DAGLB,2.7815886379486074
DALRD3,1.2639922777320243
DANCR,5.4308057470815925
DAP,2.4365078100530013
DAP3,3.474904924061571
DAPK1,1.2710760162426618
DAPK2,3.0431210133354116
DAPK3,4.95952401377917
DAPP1,0.611679477320152
DARS,0.26635239279712475
DAXX,3.623907937351614
DAZAP1,3.4017101893918027
DAZAP2,5.343485036397111
DBH_AS1,0.6381711723577492
DBI,5.9126664375936535
DBN1,2.7753889923918984
DBNDD1,0.2760070488942364
DBNDD2,6.175796228526784
DBNL,2.812286477611745
DBP,3.371935726176524
DCAF11,3.4626349085569363
DCAF12,2.9387846729440215
DCAF13,1.3471168176155692
DCAF15,2.592725159276471
DCAF5,2.6102682282692458
DCAF6,6.798875783391358
DCAF8,4.499833835348327
DCAKD,2.3915312833314366
DCHS1,1.3446052595886415
DCK,2.4179348558319744
DCLK1,2.282799173684944
DCN,6.678232184700008
DCP1A,1.7270024996592903
DCP1B,2.2642184325735
DCP2,1.267915672727485
DCPS,1.9137744603682212
DCTD,3.8461510803471444
DCTN2,3.760761296924347
DCTN3,5.245536734321019
DCTN4,3.758088014872322
DCTN5,1.7576467145678516
DCUN1D1,1.865134915427007
DCUN1D2,4.448101169941007
DCUN1D4,1.7464473543494874
DCXR,4.7626662905658375
DDAH1,3.974658433418189
DDAH2,2.6816743666517686
DDB1,4.2615976831354185
DDB2,1.686038342528906
DDHD2,2.0261077536779855
DDIT3,3.7367483800765995
DDIT4,4.668735588472818
DDIT4L,6.230142438581742
DDN,6.376568312242998
DDO,2.354607875222914
DDOST,0.9320074851517188
DDR1,3.158985027877323
DDRGK1,2.870546413732363
DDTL,3.899163156722816
DDX1,3.018882494275245
DDX11,1.31879693663541
DDX11L2,0.6637371794101385
DDX12P,0.6548323648887525
DDX17,5.9593121705630825
DDX19B,2.6641605873139644
DDX21,1.9347950120303254
DDX26B,0.8504730099469514
DDX28,2.697560112307473
DDX39A,1.6311923085303126
DDX3X,2.659084035051278
DDX3Y,0.05284988947696409
DDX41,2.6656488130451477
DDX42,4.01869754878786
DDX46,2.0069733379734433
DDX47,2.793278314355952
DDX49,2.2844235177789693
DDX5,5.916658259712619
DDX50,2.2931244222074
DDX55,1.8438902064846994
DDX56,1.4454359106177026
DDX58,1.7133293765515694
DDX59,3.1053309379192187
DDX6,0.7234187629009546
DDX60,0.7244878775541185
DDX60L,1.1620811033823752
DEAF1,2.3047364818006404
DECR1,3.2373134581601666
DECR2,3.884213802363693
DEDD,1.4449543052229301
DEF6,1.0291736844715067
DEF8,3.4088623716437296
DEFA1,0.0
DEFB1,0.0
DEFB124,0.0
DEGS1,4.082264878194469
DEK,4.406739101326976
DENND1C,0.5389056191814307
DENND2A,0.8113781360636172
DENND2C,1.6797305014825772
DENND2D,0.43593256800542585
DENND3,1.3025530220480335
DENND5A,2.6206373144032313
DEPDC7,1.060135257382298
DEPTOR,4.111685052418121
DERA,2.757027941661195
DERL1,3.8619468309852794
DERL2,1.736541668085402
DERL3,0.44478260502170924
DES,12.147191258395308
DESI2,2.4242107743793193
DET1,2.4132696561708897
DFNA5,1.8681754898024991
DGAT1,3.0209258180797396
DGAT2,0.9038172693813987
DGCR2,2.629393692494035
DGCR6,5.6412276589079635
DGCR6L,5.109397545752573
DGCR8,3.2439365152670887
DGKA,0.4225538031639334
DGKD,1.5920359779815045
DGKQ,1.1169296129297404
DGKZ,3.7289814523435205
DGUOK,3.082742606874226
DGUOK_AS1,0.6706101387859624
DHCR24,4.467089543547085
DHCR7,1.8980074642839222
DHDDS,2.109513680902382
DHFR,1.9826161664917292
DHFRL1,0.7778358670909274
DHPS,4.00554478896912
DHRS1,1.9586177642864377
DHRS11,2.300607568746597
DHRS2,0.0
DHRS3,4.523508826265698
DHRS4,3.2388155909395477
DHRS4L2,3.0770838492679347
DHRS7,6.104452867575044
DHRS7B,3.7186063566069176
DHRS7C,5.572058303224064
DHRS9,0.7718061541716927
DHX15,2.625947718976496
DHX16,1.9076867435544664
DHX32,2.5143770611777847
DHX33,1.6295389418954718
DHX34,1.2352123761801665
DHX36,1.881326711143043
DHX37,1.1614672246148616
DHX40,2.5701163025491605
DHX58,1.3616605742847752
DHX8,1.6242646949848998
DHX9,2.6113142813662513
DIABLO,0.8790618983714148
DIAPH1,4.0364543639171755
DICER1,2.0639670841031377
DICER1_AS1,3.1728372658537127
DIMT1,2.3483686925192115
DIO2,1.2280490478844623
DIO3,0.7882313258370415
DIP2A,1.7145444680625204
DIRAS1,1.8234762820140609
DIRAS3,1.1986066731780598
DIRC2,2.709441956349655
DIS3L,2.525907000337301
DIXDC1,1.725937428192016
DKFZP779M0652,1.5242176687327234
DKK2,0.9947563847115244
DKK3,2.26540838993784
DLAT,3.6576018224407716
DLD,4.130470154943638
DLG1,2.219701657520779
DLG5,2.16162233104414
DLGAP1_AS1,2.24114825606758
DLGAP1_AS2,0.4663848887621879
DLGAP4,5.01120019065777
DLK1,3.6375546052986008
DLL1,1.5703492596660102
DLL4,1.4689638151113065
DLST,4.73625411600286
DLSTP1,1.9499707571780798
DMAP1,2.5482881551054906
DMBT1,0.2407246375709355
DMD,3.264913193926782
DMPK,6.12469717865722
DMRT2,1.5628998380180346
DMRT3,1.070271846511976
DMTF1,2.570069172134226
DMTN,1.552595942760563
DMWD,2.687244149848059
DNAAF3,0.0
DNAAF5,3.2330219992330025
DNAJA1,4.306053229239251
DNAJA3,4.417929861515027
DNAJA4,5.59246331634164
DNAJB11,2.512479494081363
DNAJB14,1.2795176513212245
DNAJB2,3.7287360816184854
DNAJB4,5.217009098138876
DNAJB5,4.920573569383413
DNAJB5_AS1,0.7022665665999379
DNAJB9,3.720171955818133
DNAJC1,1.9538578423528352
DNAJC10,1.6645278954368699
DNAJC11,3.725328244553505
DNAJC12,1.428309114216068
DNAJC14,2.49345468853717
DNAJC17,0.0
DNAJC19,4.256367826825604
DNAJC2,0.672807294422535
DNAJC21,2.5442647858989753
DNAJC24,2.9524601228254315
DNAJC25_GNG10,0.0
DNAJC28,1.147954626205088
DNAJC4,3.804821387274314
DNAJC7,0.0
DNAJC9,2.630419684008811
DNAL4,1.8693759497637563
DNASE1L1,3.276067217570928
DNASE2,3.2476365152873803
DND1,1.5446955681797996
DNLZ,2.7729267736089085
DNM1,1.9746119071638786
DNM1L,2.468401893540676
DNM2,4.303869206411716
DNM3OS,1.103966879886246
DNMT1,1.0783106083891998
DNPEP,3.096585545903562
DNPH1,4.042918493449349
DNTTIP1,4.135490872473226
DNTTIP2,3.663607628188381
DOCK2,0.6961416372503898
DOCK8,0.5351422225565642
DOCK9,1.1665406401445704
DOHH,2.473674712065658
DOK1,1.3712432472629608
DOK2,1.8341735934381445
DOK3,2.0711135850761444
DOK4,1.1686798993891034
DOK5,3.338068938858389
DOK7,2.407113959230815
DONSON,1.3952827526019593
DOT1L,1.999052920584983
DPAGT1,2.5656980635000743
DPCD,2.575263191076531
DPEP2,0.689122894932437
DPF3,2.774123293561125
DPH1,1.5129681477346395
DPH2,3.1157595695984512
DPH3,0.710054576486815
DPH5,2.0729320685443002
DPH7,2.763000804728942
DPM1,3.4682633342499405
DPM2,2.7049352469306425
DPM3,5.329139099796763
DPP3,1.4699141007411964
DPP4,0.9798417060705109
DPP7,2.8147796778905048
DPP9,3.3952442220965295
DPP9_AS1,1.5230384764261313
DPT,4.939505684944611
DPY19L1,1.1832673542633767
DPY30,3.9357218607391276
DPYD,1.1343136110442371
DPYSL2,2.3424551869822
DPYSL3,4.140101395239548
DPYSL4,0.5730429011676653
DR1,3.655185336578309
DRAM1,1.8518369744339518
DRAM2,3.3280646571853345
DRAP1,4.157909390869053
DRD4,0.8286291447010943
DRG1,4.316874075956527
DRG2,2.763955616502066
DSCR3,3.7348315329654476
DSE,1.919787410647836
DSEL,0.7603316730543642
DST,3.5624070499954184
DSTN,5.390355535560171
DSTNP2,2.512472414591819
DSTYK,1.5514446501379962
DTD1,3.9969189027293703
DTNA,4.414663319359158
DTNBP1,2.7275090372749973
DTWD2,1.6708897237797502
DTX1,0.7977982544442267
DTX3,2.7565337996270847
DTX3L,2.721647609418571
DTYMK,2.5177806111071743
DUPD1,5.4129327294652425
DUS1L,4.247585933941663
DUS3L,1.86594493718888
DUSP1,6.029361554910935
DUSP10,3.7729763757930983
DUSP11,2.242340007579446
DUSP12,2.0157687271897315
DUSP13,6.480462105640455
DUSP14,3.2725958223457403
DUSP15,0.26346234188854756
DUSP2,0.8109045279337738
DUSP22,3.884831839372816
DUSP23,4.464091531099795
DUSP26,6.997521068422587
DUSP27,5.483617397087336
DUSP28,2.8345223224232665
DUSP3,6.207478212407664
DUSP4,1.0187922495354127
DUSP5,1.0409506281065442
DUSP6,2.4217301230615242
DUSP7,3.2444397238789895
DUSP8,2.27960738692445
DUT,2.820284364673262
DVL1,5.6557148039494285
DVL2,2.0824515603519687
DXO,2.5580096894564264
DYM,3.6912252700507833
DYNC1H1,3.193510931014607
DYNC1I1,1.0664543398839956
DYNC1I2,1.9316701994320284
DYNC1LI2,3.707051066543526
DYNC2LI1,1.6303481539709928
DYNLL1,5.562305321300453
DYNLL2,6.417664682325606
DYNLRB1,5.91154586710774
DYNLT1,5.3555341991482734
DYNLT3,2.970444710113525
DYRK1A,2.8081759940443454
DYRK1B,5.313912545039297
DYRK2,2.6619818987824995
DYRK4,1.5980407053833483
DYSF,3.0873715242507473
E2F3,1.759752393768971
E2F4,4.182991848078753
E2F6,1.2935976716546735
E2F8,2.465344763707125
E4F1,2.550163372365445
EAPP,3.615664886478249
EARS2,2.133519797083766
EBAG9,2.9938779367436177
EBF1,1.5101507447976772
EBF2,1.8570844547576149
EBF3,2.2204237579667607
EBI3,0.28870228726787656
EBLN3,2.6893490388975527
EBNA1BP2,2.083771953328065
EBP,2.4662770723225833
EBPL,2.5219070514799973
ECD,1.9283851052372536
ECE1,1.0598598557242949
ECE2,1.3377812987246733
ECH1,7.326863389927333
ECHDC1,3.911395918919918
ECHDC2,2.8432536716871115
ECHDC3,3.4903788708285424
ECHS1,5.783870387626998
ECI1,5.2923675406066355
ECI2,4.114044464923258
ECM1,3.0686654800776267
ECM2,2.356147191537815
ECSCR,3.20388599976092
ECSIT,4.371727167215822
EDA2R,1.240131118330748
EDC4,2.2701398855224677
EDEM1,1.60394033619918
EDEM2,1.6265325876003722
EDEM3,2.150529457646555
EDF1,5.641284777059504
EDIL3,0.4614195936409619
EDN1,1.295539664272121
EDN3,0.6256641955275868
EDNRA,1.412605952892819
EDNRB,1.2573202513181259
EEA1,2.2193218833805166
EED,1.072698538872751
EEF1A1,4.796734168243831
EEF1A2,10.05195236277012
EEF1D,5.691326818439551
EEF1E1,2.6381269088413926
EEF1E1_BLOC1S5,2.126084109658201
EEF2K,3.214112834665453
EEF2KMT,2.190543118716177
EEFSEC,3.0567638539763626
EFCAB14,3.8505821225691457
EFCAB2,2.5081043266317726
EFCAB7,1.6930881331053473
EFEMP1,2.621500062528774
EFEMP2,3.540868306771328
EFHD1,3.8981256201392753
EFHD2,3.272648072215553
EFNA1,2.4361679704887726
EFNA4,0.7211433850953477
EFNA5,0.5937763577713169
EFNB1,2.5754703891197464
EFNB2,1.9168469204916363
EFR3A,3.3281055988924626
EFR3B,1.519347150247556
EFS,1.5611188525428368
EFTUD2,0.4504358383221263
EGF,3.2645232199953957
EGFL7,3.4590719492800885
EGFLAM,3.2654080898705153
EGLN1,5.1427053784397625
EGLN3,2.1648113738691332
EGR1,5.230855568427085
EGR2,0.9755641575368643
EGR3,0.8832939247680568
EGR4,0.0
EHBP1,1.5546566260569556
EHBP1L1,5.409531702360303
EHD1,3.738716287899144
EHD2,4.8370736299842685
EHD3,1.1669570520552908
EHD4,2.378290485547342
EHMT2,1.3440921938722437
EI24,4.686188479120622
EID1,6.565938800681551
EID2,3.4171066428220827
EIF1AD,2.707784063984308
EIF1AX,4.214147891398046
EIF1AY,0.0
EIF1B,5.469418001047986
EIF2AK1,2.051343212725298
EIF2AK2,0.5334477286423062
EIF2AK3,1.237345278486424
EIF2B3,1.031371198213226
EIF2B4,3.215338459406161
EIF2D,2.4546531146332
EIF3A,4.298651937782707
EIF3B,4.1761171260640095
EIF3C,5.773187324331057
EIF3D,3.5312403346439467
EIF3E,3.2886455959881222
EIF3G,0.0
EIF3H,5.116871865032182
EIF3I,4.520853986631252
EIF3IP1,1.9815019809938483
EIF3J,4.983517274870711
EIF3K,0.0
EIF3L,6.153786876758944
EIF4A2,7.428843823712912
EIF4A3,3.0792874757882007
EIF4B,5.097259644730702
EIF4E,1.8631126279112313
EIF4E2,4.308943215338289
EIF4E3,2.585361110378757
EIF4EBP1,3.9962939195782523
EIF4EBP3,0.0
EIF4ENIF1,2.1168108717621474
EIF4G3,2.7869697415907106
EIF4H,3.2140595094876097
EIF5,4.552711082978984
EIF5A,6.0735264170345
EIF5B,4.698600386184631
EIF6,3.917931217596338
ELAC2,1.304052460591426
ELF1,1.854193580137397
ELF2,2.3230737168470257
ELF4,1.144622027163299
ELK1,2.395960501832707
ELK2AP,0.0
ELK3,2.331756228651698
ELL,2.4384187491769316
ELL2,1.5453753588725592
ELL3,1.0729385835144125
ELMO1,1.2694694807494173
ELMO2,2.971153387261095
ELMOD3,2.083045171695458
ELMSAN1,1.831518143749821
ELN,3.1135888259798397
ELOF1,4.144664115557339
ELOVL1,3.440383111322507
ELOVL3,0.26840325162876233
ELOVL5,1.8442181122715855
ELP2,1.5871897444562428
ELP4,1.2393907089174718
ELP5,3.2046007216395953
EMB,1.637560169487837
EMBP1,0.26289133148135174
EMC1,1.900822379533056
EMC10,2.004902594429379
EMC2,3.622713813312658
EMC3,4.668174393647021
EMC4,5.7515004361516935
EMC6,0.0
EMC8,3.1242371364589276
EMC9,4.0402455270238145
EMCN,2.457516022279771
EMG1,2.4741180052440734
EMID1,0.5224595668788353
EMILIN1,2.357768744469543
EMILIN2,1.610054153283246
EML1,2.1813834274281256
EML2,0.729271708476623
EML3,1.6972271462638155
EML4,1.3477138398100819
EMP1,4.600675632823642
EMP2,3.2318907046852123
EMP3,3.4108609890533206
EMX2,1.7382044813879922
EN1,2.611172616164287
EN2,0.5324625931062368
ENAH,2.052469802915226
ENC1,1.5776468322425694
ENDOD1,4.826610668013797
ENDOG,3.2664192624834647
ENG,4.693912259846411
ENGASE,3.2383651458794667
ENKD1,1.8347383141114109
ENO1,5.541389106157037
ENO2,1.652580109308551
ENO3,9.466295446800759
ENOPH1,2.721170952453802
ENOSF1,1.6020078388194692
ENOX2,1.328992096900015
ENPEP,1.2769331302466551
ENPP2,1.4419492525283049
ENPP4,2.9324446670455746
ENPP5,1.4492528623962448
ENSA,3.290006752211674
ENTHD2,2.0644165898962403
ENTPD4,2.213357547774834
ENTPD6,3.406065717492561
ENY2,2.7011162944210536
EOGT,2.034064957100529
EOMES,0.13700505208574595
EPAS1,4.316742251575205
EPB41,2.08157755706049
EPB41L2,1.8070082213939311
EPB41L3,1.8972435239769292
EPB41L4A_AS1,3.0129310001009797
EPB41L4B,0.7455703722729472
EPC1,3.2179503329537544
EPDR1,5.519541118316973
EPHA2,1.3284751709125775
EPHA3,0.5837838184102835
EPHB3,0.49709624958633336
EPHB4,1.602004987316647
EPHX1,4.571732987834585
EPM2A,4.347286154920644
EPN1,5.082131026185975
EPN2,2.1958039595663146
EPS15,1.865134519410724
EPS15L1,2.8806706379035103
EPS8,2.3981916432679276
EPS8L2,0.4577087994252225
EPSTI1,1.5210080083663127
ERAL1,3.9620146918831107
ERAP1,2.2201441881937756
ERAP2,1.4708210812058433
ERBB2,2.714509300642748
ERBB2IP,2.753923459850162
ERBB3,1.6333372751788984
ERCC1,2.6293804024927443
ERCC3,2.79783352375358
ERCC5,0.6125582126343518
ERF,1.8474642133033417
ERG,1.683090507427157
ERGIC2,2.794865813053019
ERGIC3,2.9598372816195666
ERH,5.197217754854564
ERI3,4.160370201049281
ERICH1,1.810886435651439
ERLEC1,2.8372229252318695
ERLIN1,2.1739860772877115
ERMAP,1.5022465736135997
ERMARD,1.5073638600791441
ERO1A,2.259812699661704
ERP29,3.5293825754412924
ERP44,1.720679474339182
ERRFI1,3.7451812800255007
ESAM,3.8169093049527674
ESD,3.492203660688761
ESF1,1.7211022518668637
ESRRA,3.7456933066182883
ESRRB,1.3383046012238213
ESRRG,1.2273079559146975
ESYT1,3.4083409510694085
ESYT2,4.055500146703942
ETAA1,1.8635634595209327
ETF1,2.8932882294847153
ETFA,6.085858818669656
ETFB,5.485497929673674
ETFDH,4.180900925202806
ETHE1,1.1692599260532073
ETS1,2.0025603138601977
ETS2,3.6199053680459046
ETV5,2.1557929402363545
ETV6,1.9589324813740352
ETV7,0.265882118408225
EVA1A,0.4859759772542281
EVA1B,2.361252938936809
EVA1C,1.3400209788318371
EVI2A,0.8919479484955802
EVI2B,2.1571882958785187
EVI5L,2.2374370639570387
EVL,4.1884687372728315
EWSR1,4.511774345413579
EXD3,2.036098865274087
EXO5,1.3559995335072303
EXOC1,1.8609369820242072
EXOC2,1.343704006322643
EXOC3L4,0.3070367584419187
EXOC3_AS1,2.5295621125646495
EXOC4,4.139275474545926
EXOC6,2.3658884661760022
EXOC7,2.824905905428226
EXOG,1.9082026589255259
EXOSC1,2.7680115086794963
EXOSC10,0.0
EXOSC3,1.6424169320198996
EXOSC4,3.4877846075494414
EXOSC5,3.310177953739135
EXOSC6,3.050348800238645
EXOSC7,3.840241449669145
EXOSC8,2.725646064173161
EXOSC9,0.0
EXT1,1.591533416851842
EXT2,2.399067981882904
EXTL1,2.131111689448252
EYA1,0.9295478774403687
EYA4,2.47271156679406
EZR,3.828602845288611
F10,1.8802313917277695
F11R,1.767298847183033
F13A1,3.4127316736062863
F2R,1.9244195620861715
F3,1.72743083511938
F8,1.2382316819752823
F8A1,0.0
F8A3,3.6042923380596115
FAAH,1.6014412295671139
FAAP100,2.390736737388296
FAAP20,2.5865831792962877
FAAP24,0.43946356799098146
FABP3,7.252182488691325
FABP4,5.005535043188893
FABP5,0.0
FABP5P3,0.7101780393275666
FABP7,2.7887581567220567
FADD,2.8644981788477675
FADS1,1.3483366793711276
FADS2,1.4027947462913726
FADS3,3.5417536994558825
FAF1,3.382338978071532
FAF2,2.4464004921806586
FAH,1.9015828830559958
FAHD2A,3.0238101419724805
FAHD2B,2.829307889525646
FAHD2CP,1.9604512876585594
FAIM,1.4879179613624782
FAM101B,2.7189844947839084
FAM102A,1.0796184122662729
FAM102B,1.1928897743359805
FAM103A1,2.4621827053054366
FAM104A,3.700602289614441
FAM107A,2.1632285236901674
FAM107B,1.5842347179842242
FAM109A,1.6798980123548493
FAM109B,1.3457614031597893
FAM110A,2.3219165532808685
FAM110B,2.7995496820629917
FAM110D,1.5398342686005713
FAM111A,1.85934583531271
FAM114A1,3.0377851011564667
FAM117A,1.7951144294990797
FAM118A,2.80160112510693
FAM120A,4.097619223558826
FAM120AOS,3.520479578013819
FAM120C,1.7756199195432656
FAM122B,1.9101903982789694
FAM126A,2.449117603362773
FAM127A,7.153979026511231
FAM127B,4.2164300310196055
FAM127C,3.031373492162908
FAM129A,3.8375116803784266
FAM129B,2.0662345723400874
FAM131A,1.8801341987694964
FAM131B,2.018222883343408
FAM132B,1.3534638835549564
FAM133CP,0.676441640637483
FAM134A,2.892908943036204
FAM134B,3.664149776023744
FAM134C,2.927064341814437
FAM136A,3.6937661581821777
FAM13A,1.8049019050291994
FAM13A_AS1,1.000480337476864
FAM13B,1.3318909149934244
FAM13C,0.582823804014515
FAM160A2,1.910980507898777
FAM160B2,3.1302605855889762
FAM162A,4.9375338511470135
FAM162B,1.7457725684412975
FAM166B,5.021181385607468
FAM167B,1.5784450941526493
FAM168A,0.12452268717811643
FAM171A1,2.179268032825604
FAM172A,1.3344670203198044
FAM173A,3.388338483940692
FAM173B,1.6558646956783496
FAM174B,2.7290138751536075
FAM175A,3.1309547498549453
FAM177A1,2.4611146551219916
FAM179A,1.011812624796805
FAM180A,0.5211120627037996
FAM180B,1.0534276517773933
FAM184B,1.04467738439228
FAM188A,2.206233735523431
FAM189A2,4.685767676107407
FAM189B,2.771299721166233
FAM193A,2.3651264328627266
FAM193B,3.1174277536682866
FAM195A,4.613976886648419
FAM195B,2.8851102455964694
FAM198B,2.509273738058445
FAM19A5,0.5463941977361607
